orgao_emissor;tipo_de_documento;fornecedor_cnpj_cpf;fornecedor_nome_empresarial;numero;serie;sequencial;natureza;indicador_de_orcamento;item_da_nota_fiscal;codigo_do_item;desc_do_item_de_material;desc_da_unid_de_fornecimento;unid_orcamentaria;elemento_item_de_despesa;qtde_na_nota_fiscal;valor_unitario_r;valor_total_r
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;20.858.411/0001-20;AMGS COMERCIO E REPRESENTACOES LTDA;645547;2;1;Consumo;Despesa orçamentária;2;1236229;"PLACA DE FIXACAO USO MEDICO CIRURGICO -  IDENTIFICACAO:   PLACA ANATOMICA PARA TIBIA PROXIMAL LATERAL; MATERIA-PRIMA:   ACO INOXIDAVEL ANTIMAGNETICO;";1,00 UNIDADE;2271;3010;1,0;1435,29;1435,29
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;20.858.411/0001-20;AMGS COMERCIO E REPRESENTACOES LTDA;645547;2;1;Consumo;Despesa orçamentária;3;537462;"PARAFUSO DE FIXACAO USO MEDICO CIRURGICO -  IDENTIFICACAO:   ASSOCIAVEIS A PLACA, CORTICAL; MATERIA-PRIMA:   ACO INOXIDAVEL; TAMANHO:   4,5MM DE DIAMETRO;";1,00 UNIDADE;2271;3010;1,0;25,95;25,95
1500 - SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;Outros;22.115.075/0001-50;ADMINISTRACAO E PLANEJAMENTOS IMOBILIARIOS LTDA - EPP;148231979;1;1;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;1501;3920;1,0;7187,61;7187,61
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;21.402.368/0001-56;MARILEIA FARIAS AZEVEDO 97611115634 - ME;120;;1;Serviço;Despesa orçamentária;1;2496;SERVICO DE MUDANCA DE SERVIDOR TRANSFERIDO;1,00 UNIDADE;1251;3906;1,0;15900,0;15900,0
2100 - INSTITUTO ESTADUAL DE FLORESTAS-IEF;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202600000030594;;1;Serviço;Despesa orçamentária;1;106348;ORIENTADOR AMBIENTAL  - 44 HORAS  ;CARGA HORARIA 44,00 HORAS POR SEMANA;2101;3704;0,2667;6596,5129;1759,29
2100 - INSTITUTO ESTADUAL DE FLORESTAS-IEF;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202600000030594;;1;Serviço;Despesa orçamentária;2;105678;PORTEIRO (COM SUBSTITUICAO) - 12X36 NOTURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2101;3704;1,9334;7716,4425;14918,97
2100 - INSTITUTO ESTADUAL DE FLORESTAS-IEF;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202600000030594;;1;Serviço;Despesa orçamentária;3;106089;AUXILIAR DE LIMPEZA - 22H, 30H, 36H, 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2101;3703;0,9;4528,6666;4075,8
1500 - SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;Outros;02.128.552/0001-05;CLINICA DE MAMOGRAFIA PIRAPORA LTDA ;148232153;1;1;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;1501;3920;1,0;17860,84;17860,84
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;49.397.537/0001-26;IMPORT TECH COMERCIO IMPORTACAO E EXPORTACAO LTDA;1006;1;1;Consumo;Despesa extra orçamentária;1;1983520;"KIT DE MATERIAL ESCOLAR (DISTRIBUICAO GRATUITA) -  COMPONENTES:   1 MOCHILA ESCOLAR; COMPONENTES (2):   1 ESTOJO ESCOLAR;";UNIDADE;1261;3007;186,0;34,0;6324,0
1250 - POLICIA MILITAR DE MINAS GERAIS;Outros;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;705604;;1;Serviço;Despesa orçamentária;1;66311;VALE-ALIMENTACAO - MGS;1,00 UNIDADE;1251;3705;1,0;522,18;522,18
1500 - SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;Outros;14.856.485/0001-24;ESSENCIAL IMOBILIARIA LTDA -ME;148232272;1;1;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;1501;3920;1,0;833,56;833,56
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;20.858.411/0001-20;AMGS COMERCIO E REPRESENTACOES LTDA;649482;2;1;Consumo;Despesa orçamentária;1;587320;"PLACA DE FIXACAO USO MEDICO CIRURGICO -  IDENTIFICACAO:   RECONSTRUCAO DE BACIA, PARA PARAFUSO DE 3,5MM; MATERIA-PRIMA:   ACO INOXIDAVEL;";1,00 UNIDADE;2271;3010;2,0;391,8;783,6
1710 - SECRETARIA DE ESTADO DE COMUNICACAO SOCIAL;Outros;18.351.226/0001-00;ORO COMUNICACAO LTDA.;1295;;1;Serviço;Despesa orçamentária;1;20605;SERVICOS DE PUBLICIDADE;1,00 UNIDADE;1711;3909;1,0;4724,69;4724,69
2260 - FUNDACAO EZEQUIEL DIAS;Nota fiscal;00.645.535/0001-10;2A ENGENHARIA E CONSTRUCOES LTDA;23;;1;Serviço;Despesa orçamentária;1;134961;MANUTENCAO PREVENTIVA,CORRETIVA E PREDITIVA EM SISTEMA E EQUIPAMENTO ELETRICOS, COM FORNECIMENTO DE PECAS E ACESSORIOS ;1,00 UNIDADE;2261;3921;1,0;5978,44;5978,44
2260 - FUNDACAO EZEQUIEL DIAS;Nota fiscal;00.645.535/0001-10;2A ENGENHARIA E CONSTRUCOES LTDA;23;;1;Serviço;Despesa orçamentária;2;130508;MANUTENCAO E REPAROS EM SISTEMAS E EQUIPAMENTOS ELETRICOS;1,00 UNIDADE;2261;3921;1,0;39436,38;39436,38
2260 - FUNDACAO EZEQUIEL DIAS;Nota fiscal;00.645.535/0001-10;2A ENGENHARIA E CONSTRUCOES LTDA;23;;1;Serviço;Despesa orçamentária;3;134961;MANUTENCAO PREVENTIVA,CORRETIVA E PREDITIVA EM SISTEMA E EQUIPAMENTO ELETRICOS, COM FORNECIMENTO DE PECAS E ACESSORIOS ;1,00 UNIDADE;2261;3921;1,0;2989,22;2989,22
2260 - FUNDACAO EZEQUIEL DIAS;Nota fiscal;00.645.535/0001-10;2A ENGENHARIA E CONSTRUCOES LTDA;23;;1;Serviço;Despesa orçamentária;4;130508;MANUTENCAO E REPAROS EM SISTEMAS E EQUIPAMENTOS ELETRICOS;1,00 UNIDADE;2261;3921;1,0;19718,19;19718,19
2260 - FUNDACAO EZEQUIEL DIAS;Nota fiscal;00.645.535/0001-10;2A ENGENHARIA E CONSTRUCOES LTDA;23;;1;Serviço;Despesa orçamentária;5;134961;MANUTENCAO PREVENTIVA,CORRETIVA E PREDITIVA EM SISTEMA E EQUIPAMENTO ELETRICOS, COM FORNECIMENTO DE PECAS E ACESSORIOS ;1,00 UNIDADE;2261;3921;1,0;2989,22;2989,22
2260 - FUNDACAO EZEQUIEL DIAS;Nota fiscal;00.645.535/0001-10;2A ENGENHARIA E CONSTRUCOES LTDA;23;;1;Serviço;Despesa orçamentária;6;130508;MANUTENCAO E REPAROS EM SISTEMAS E EQUIPAMENTOS ELETRICOS;1,00 UNIDADE;2261;3921;1,0;19718,19;19718,19
2260 - FUNDACAO EZEQUIEL DIAS;Nota fiscal;00.645.535/0001-10;2A ENGENHARIA E CONSTRUCOES LTDA;23;;1;Serviço;Despesa orçamentária;7;134961;MANUTENCAO PREVENTIVA,CORRETIVA E PREDITIVA EM SISTEMA E EQUIPAMENTO ELETRICOS, COM FORNECIMENTO DE PECAS E ACESSORIOS ;1,00 UNIDADE;2261;3921;1,0;2989,22;2989,22
2260 - FUNDACAO EZEQUIEL DIAS;Nota fiscal;00.645.535/0001-10;2A ENGENHARIA E CONSTRUCOES LTDA;23;;1;Serviço;Despesa orçamentária;8;130508;MANUTENCAO E REPAROS EM SISTEMAS E EQUIPAMENTOS ELETRICOS;1,00 UNIDADE;2261;3921;1,0;19718,19;19718,19
2260 - FUNDACAO EZEQUIEL DIAS;Nota fiscal;00.645.535/0001-10;2A ENGENHARIA E CONSTRUCOES LTDA;23;;1;Serviço;Despesa orçamentária;9;134961;MANUTENCAO PREVENTIVA,CORRETIVA E PREDITIVA EM SISTEMA E EQUIPAMENTO ELETRICOS, COM FORNECIMENTO DE PECAS E ACESSORIOS ;1,00 UNIDADE;2261;3921;1,0;7473,06;7473,06
2260 - FUNDACAO EZEQUIEL DIAS;Nota fiscal;00.645.535/0001-10;2A ENGENHARIA E CONSTRUCOES LTDA;23;;1;Serviço;Despesa orçamentária;10;130508;MANUTENCAO E REPAROS EM SISTEMAS E EQUIPAMENTOS ELETRICOS;1,00 UNIDADE;2261;3921;1,0;49295,48;49295,48
2260 - FUNDACAO EZEQUIEL DIAS;Nota fiscal;00.645.535/0001-10;2A ENGENHARIA E CONSTRUCOES LTDA;23;;1;Serviço;Despesa orçamentária;11;134961;MANUTENCAO PREVENTIVA,CORRETIVA E PREDITIVA EM SISTEMA E EQUIPAMENTO ELETRICOS, COM FORNECIMENTO DE PECAS E ACESSORIOS ;1,00 UNIDADE;2261;3921;1,0;7473,06;7473,06
2260 - FUNDACAO EZEQUIEL DIAS;Nota fiscal;00.645.535/0001-10;2A ENGENHARIA E CONSTRUCOES LTDA;23;;1;Serviço;Despesa orçamentária;12;130508;MANUTENCAO E REPAROS EM SISTEMAS E EQUIPAMENTOS ELETRICOS;1,00 UNIDADE;2261;3921;1,0;49295,48;49295,48
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;32266;1;1;Serviço;Despesa orçamentária;1;64459;DIARIA DE VIAGEM;1,00 UNIDADE;1261;3705;1,0;7597,25;7597,25
1500 - SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;Outros;14.856.485/0001-24;ESSENCIAL IMOBILIARIA LTDA -ME;148232378;1;1;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;1501;3920;1,0;745,43;745,43
2160 - FUNDACAO EDUCACIONAL CAIO MARTINS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202630830;;1;Serviço;Despesa orçamentária;1;63339;SUPORTE ADMINISTRATIVO - 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;2161;3704;1,0;6395,86;6395,86
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Outros;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;705759;;1;Serviço;Despesa orçamentária;1;66290;ACERTOS RETROATIVOS;1,00 UNIDADE;2271;3705;1,0;6,87;6,87
1500 - SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;Outros;14.713.220/0001-77;A & L IMOBILIARIA INVEST LTDA. - ME;148232510;1;1;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;1501;3920;1,0;1444,33;1444,33
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;49.397.537/0001-26;IMPORT TECH COMERCIO IMPORTACAO E EXPORTACAO LTDA;952;1;1;Consumo;Despesa extra orçamentária;1;1983520;"KIT DE MATERIAL ESCOLAR (DISTRIBUICAO GRATUITA) -  COMPONENTES:   1 MOCHILA ESCOLAR; COMPONENTES (2):   1 ESTOJO ESCOLAR;";UNIDADE;1261;3007;147,0;34,0;4998,0
1400 - CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;Nota fiscal;14.409.020/0001-25;WELBERTON HELTON DE OLIVEIRA LTDA;22183;1;1;Serviço;Despesa orçamentária;1;25607;MANUTENCAO E REPARO EM VEICULOS PESADOS;HORA;1401;3918;1,9855;148,5016;294,85
1500 - SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;Outros;***.994.586-**;RENAUD RODRIGUES DO CARMO FILHO;148232662;1;1;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;1501;3611;1,0;813,36;813,36
2120 - INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS;Nota fiscal;12.163.266/0001-34;MEDICAL SAVE LOCACAO DE AMBULANCIAS LTDA;1770;;1;Serviço;Despesa orçamentária;1;60380;TRANSPORTE DE PACIENTE EM AMBULANCIA TIPO D, UTI MOVEL;1,00 QUILOMETRO;2121;3305;1,0;2477,48;2477,48
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;27.187.758/0001-37;BML HOSPITALAR LTDA;32156;1;1;Consumo;Despesa orçamentária;1;1647679;"SISTEMA PARA FIXACAO -  TIPO:   BLOQUEADOR; IDENTIFICACAO:   DISPOSITIVO PEDICULAR PARA FIXACAO DE HASTE; MATERIA-PRIMA:   LIGA DE TITANIO;";1,00 UNIDADE;2271;3010;7,0;500,0;3500,0
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;27.187.758/0001-37;BML HOSPITALAR LTDA;32156;1;1;Consumo;Despesa orçamentária;2;5871093;"HASTES DE FIXACAO USO MEDICO CIRURGICO -  IDENTIFICACAO:   PARA ASSOCIACAO COM PARAFUSOS; MATERIA-PRIMA:   TITANIO;";1,00 UNIDADE;2271;3010;2,0;461,32;922,64
1250 - POLICIA MILITAR DE MINAS GERAIS;Outros;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;705605;;1;Serviço;Despesa orçamentária;1;155250;CARTAO CESTA BASICA - MGS;1,00 UNIDADE;1251;3705;1,0;181,82;181,82
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;21.402.368/0001-56;MARILEIA FARIAS AZEVEDO 97611115634 - ME;121;;1;Serviço;Despesa orçamentária;1;2496;SERVICO DE MUDANCA DE SERVIDOR TRANSFERIDO;1,00 UNIDADE;1251;3906;1,0;11250,0;11250,0
1500 - SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;Outros;***.998.056-**;Zeni Carvalho de Oliveira e Silva;148232745;1;1;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;1501;3611;1,0;2037,13;2037,13
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202631761;1;1;Serviço;Despesa orçamentária;1;155250;CARTAO CESTA BASICA - MGS;1,00 UNIDADE;1261;3705;1,0;1575,7;1575,7
1500 - SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;Outros;***.339.856-**;MICHELLE FERREIRA DA SILVA;148232891;1;1;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;1501;3611;1,0;3559,84;3559,84
1500 - SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;Outros;51.689.072/0001-29;J. EUDES PATRIMONIAL LTDA;148232988;1;1;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;1501;3920;1,0;2914,89;2914,89
2100 - INSTITUTO ESTADUAL DE FLORESTAS-IEF;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202600000030260;1;1;Serviço;Despesa orçamentária;1;105678;PORTEIRO (COM SUBSTITUICAO) - 12X36 NOTURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2101;3704;2,0;7716,71;15433,42
2100 - INSTITUTO ESTADUAL DE FLORESTAS-IEF;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202600000030260;1;1;Serviço;Despesa orçamentária;2;95109;AGENTE DE SERVICO DE PARQUE HABILITADO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2101;3704;1,8;5526,2611;9947,27
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;49.397.537/0001-26;IMPORT TECH COMERCIO IMPORTACAO E EXPORTACAO LTDA;975;1;1;Consumo;Despesa extra orçamentária;1;1983520;"KIT DE MATERIAL ESCOLAR (DISTRIBUICAO GRATUITA) -  COMPONENTES:   1 MOCHILA ESCOLAR; COMPONENTES (2):   1 ESTOJO ESCOLAR;";UNIDADE;1261;3007;724,0;34,0;24616,0
1500 - SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;Outros;***.554.326-**;FAUSTO PERIN MONTE ALTO;148233092;1;1;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;1501;3611;1,0;9675,09;9675,09
1500 - SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;Outros;***.456.546-**;MARIA AUXILIADORA PAULINO;148233195;1;1;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;1501;3611;1,0;868,45;868,45
1500 - SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;Outros;00.083.545/0001-09;LOURO JUSTO PARMA;148233369;1;1;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;1501;3920;1,0;3906,0;3906,0
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;07.432.517/0001-07;SIMPRESS COMERCIO LOCACAO E SERVICOS LTDA;454606;;1;Serviço;Despesa orçamentária;1;97292;LOCACAO DE IMPRESSORA MULTIFUNCIOAL MONOCROMATICA 38 PPM (OUTSOURCING ), PAPEL NAO INCLUSO;1,00 UNIDADE;4291;3919;19,0;118,07;2243,33
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;07.432.517/0001-07;SIMPRESS COMERCIO LOCACAO E SERVICOS LTDA;454606;;1;Serviço;Despesa orçamentária;2;127680;LOCACAO DE IMPRESSORA COLORIDA 22 PPM (OUTSOURCING), PAPEL NAO INCLUSO;1,00 UNIDADE;4291;3919;1,0;118,07;118,07
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;32137;;1;Serviço;Despesa orçamentária;1;64483;ADICIONAL INSALUBRIDADE 40%;1,00 UNIDADE;1251;3705;1,0;1470,91;1470,91
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;32137;;1;Serviço;Despesa orçamentária;2;106089;AUXILIAR DE LIMPEZA - 22H, 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1251;3703;1,0;4261,59;4261,59
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Outros;***.070.758-**;JOSE LAZARO NEGRAO;8;;1;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;1261;3611;1,0;1182,79;1182,79
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Outros;31.401.798/0001-07;DENTAL BH BRASIL COMERCIO DE PRODUTOS ODONTO-MEDICO-HOSPITALAR LTDA;13357;;1;Consumo;Despesa orçamentária;1;1697668;"CIMENTO USO ODONTOLOGICO  TONALIDADE:   A2; CLASSIFICACAO:   TIPO 1: CIMENTACAO; TIPO DE POLIMERIZACAO:   DUAL (FOTO E AUTOPOLIMERIZAVEL); COMPOSICAO:   RESINOSO RADIOPACO; APRESENTACAO:   KIT (BASE + CATALISADOR);";KIT;4691;3011;25,0;314,9;7872,5
2120 - INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS;Nota fiscal;12.163.266/0001-34;MEDICAL SAVE LOCACAO DE AMBULANCIAS LTDA;1771;NF;1;Serviço;Despesa orçamentária;1;60380;TRANSPORTE DE PACIENTE EM AMBULANCIA TIPO D, UTI MOVEL;1,00 QUILOMETRO;2121;3305;1,0;2321,47;2321,47
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;49.397.537/0001-26;IMPORT TECH COMERCIO IMPORTACAO E EXPORTACAO LTDA;997;1;1;Consumo;Despesa extra orçamentária;1;1983520;"KIT DE MATERIAL ESCOLAR (DISTRIBUICAO GRATUITA) -  COMPONENTES:   1 MOCHILA ESCOLAR; COMPONENTES (2):   1 ESTOJO ESCOLAR;";UNIDADE;1261;3007;825,0;34,0;28050,0
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;58.343.329/0001-35;58.343.329 POLIANA FONSECA BRAZ;8;1;1;Consumo;Despesa orçamentária;1;791857;"GARRAFA TERMICA -  MATERIA-PRIMA:   CORPO EXTERNO EM ACO INOX; CAPACIDADE DA AMPOLA:   1000ML; FECHAMENTO:   PRESSAO; ALCA:   COM ALCA MOVEL EM POLIPROPILENO;";1,00 UNIDADE;1261;3003;10,0;74,9;749,0
1540 - ESCOLA DE SAUDE PUBLICA DE MINAS GERAIS;Nota fiscal;11.502.786/0001-61;ORGANOTRAT CONTROLE DE VETORES E PRAGAS URBANAS LTDA;2026241;;1;Serviço;Despesa orçamentária;1;93130;SERVICOS DE DESINSETIZACAO E DESRATIZACAO;1,00 ANO;1541;3961;1,0;348,14;348,14
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;27.187.758/0001-37;BML HOSPITALAR LTDA;32288;1;1;Consumo;Despesa orçamentária;1;5871093;"HASTES DE FIXACAO USO MEDICO CIRURGICO -  IDENTIFICACAO:   PARA ASSOCIACAO COM PARAFUSOS; MATERIA-PRIMA:   TITANIO;";1,00 UNIDADE;2271;3010;2,0;461,32;922,64
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;27.187.758/0001-37;BML HOSPITALAR LTDA;32288;1;1;Consumo;Despesa orçamentária;2;1647679;"SISTEMA PARA FIXACAO -  TIPO:   BLOQUEADOR; IDENTIFICACAO:   DISPOSITIVO PEDICULAR PARA FIXACAO DE HASTE; MATERIA-PRIMA:   LIGA DE TITANIO;";1,00 UNIDADE;2271;3010;8,0;500,0;4000,0
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;27.187.758/0001-37;BML HOSPITALAR LTDA;32288;1;1;Consumo;Despesa orçamentária;3;137111;"SISTEMA PARA FIXACAO -  TIPO:   TRANSVERSAL; IDENTIFICACAO:   DTT/CROSS-LINK, COMPOSTO DE HASTE E GANCHO; MATERIA-PRIMA:   TITANIO;";1,00 UNIDADE;2271;3010;1,0;781,26;781,26
1270 - SECRETARIA DE ESTADO DE CULTURA E TURISMO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;31539;AB;1;Serviço;Despesa orçamentária;1;64262;ELETRICISTA (PERICULOSIDADE) - 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;1271;3704;1,0;8396,44;8396,44
1270 - SECRETARIA DE ESTADO DE CULTURA E TURISMO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;31539;AB;1;Serviço;Despesa orçamentária;2;105554;ENCARREGADO  - 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1271;3704;1,0;6421,66;6421,66
1270 - SECRETARIA DE ESTADO DE CULTURA E TURISMO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;31539;AB;1;Serviço;Despesa orçamentária;3;63410;MOTORISTA DE ONIBUS - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;1271;3704;1,0;8834,81;8834,81
1270 - SECRETARIA DE ESTADO DE CULTURA E TURISMO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;31539;AB;1;Serviço;Despesa orçamentária;4;63363;MOTORISTA DE VEICULO DE SERVICO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;1271;3704;0,2667;6631,3835;1768,59
1270 - SECRETARIA DE ESTADO DE CULTURA E TURISMO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;31539;AB;1;Serviço;Despesa orçamentária;5;105660;PORTEIRO (COM SUBSTITUICAO) - 12X36 DIURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;1271;3704;19,7669;6466,3447;127819,59
1270 - SECRETARIA DE ESTADO DE CULTURA E TURISMO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;31539;AB;1;Serviço;Despesa orçamentária;6;105678;PORTEIRO (COM SUBSTITUICAO) - 12X36 NOTURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;1271;3704;17,2337;7896,5213;136086,28
1270 - SECRETARIA DE ESTADO DE CULTURA E TURISMO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;31539;AB;1;Serviço;Despesa orçamentária;7;105651;PORTEIRO (COM SUBSTITUICA) - 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1271;3704;2,0;5365,52;10731,04
1270 - SECRETARIA DE ESTADO DE CULTURA E TURISMO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;31539;AB;1;Serviço;Despesa orçamentária;8;105651;PORTEIRO (COM SUBSTITUICA) - 30H, 36H, 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;1271;3704;0,5334;5861,9422;3126,76
1270 - SECRETARIA DE ESTADO DE CULTURA E TURISMO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;31539;AB;1;Serviço;Despesa orçamentária;9;63584;RECEPCIONISTA - 30H, 36H, 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;1271;3704;1,0;7873,12;7873,12
1270 - SECRETARIA DE ESTADO DE CULTURA E TURISMO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;31539;AB;1;Serviço;Despesa orçamentária;10;63584;RECEPCIONISTA - 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1271;3704;2,0;7197,0;14394,0
1270 - SECRETARIA DE ESTADO DE CULTURA E TURISMO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;31539;AB;1;Serviço;Despesa orçamentária;11;106194;COPEIRO - 30H, 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;1271;3703;0,8;4707,5625;3766,05
1270 - SECRETARIA DE ESTADO DE CULTURA E TURISMO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;31539;AB;1;Serviço;Despesa orçamentária;12;106194;COPEIRO - 30H, 40H OU 44H;CARGA HORARIA 30,00 HORAS POR SEMANA;1271;3703;1,0;3409,12;3409,12
1270 - SECRETARIA DE ESTADO DE CULTURA E TURISMO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;31539;AB;1;Serviço;Despesa orçamentária;13;106216;JARDINEIRO - 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;1271;3703;0,7334;6249,7409;4583,56
